date,gap_pct
2020-07-01,-3.2594800272351843
2020-07-02,0.3576181735620576
2020-07-03,-0.26976216695334676
2020-07-06,-0.711252036204979
2020-07-07,0.5667449537338776
2020-07-08,1.4729610011450678
2020-07-09,-1.5942317747081658
2020-07-10,0.5435086448259074
2020-07-13,-0.43241632930922647
2020-07-14,-0.15358062241349613
2020-07-15,2.146813959476468
2020-07-16,1.565906236777015
2020-07-17,1.1476526764333528
2020-07-20,0.060998192150441
2020-07-21,0.9476671602163478
2020-07-22,-0.43837540566942224
2020-07-23,-2.210724392640928
2020-07-24,-0.9496632539788386
2020-07-27,-0.8426351181025415
2020-07-28,-0.9388064509135652
2020-07-29,-0.5684041020659447
2020-07-30,0.6968201526783346
2020-07-31,-0.9267980797435627
2020-08-03,0.520364387443073
2020-08-04,1.0486935421303079
2020-08-05,2.653810336363982
2020-08-06,2.92804135240059
2020-08-07,0.7113406394381405
2020-08-10,0.9855716554747262
2020-08-11,-0.1799101626807964
2020-08-12,2.0744350377073006
2020-08-13,1.5764005354164112
2020-08-14,1.553762603494091
2020-08-17,1.6669522631056477
2020-08-18,3.6136188924920765
2020-08-19,3.3165352917857716
2020-08-20,2.3580310124420745
2020-08-21,0.93383937806788
2020-08-24,2.05941018587974
2020-08-25,5.688801770252683
2020-08-26,4.195462638160774
2020-08-27,3.001214331191737
2020-08-28,2.8984236841587796
2020-09-01,3.9889855472726943
2020-09-02,0.5929228004590836
2020-09-03,0.6400389235506454
2020-09-04,-3.176367046864881
2020-09-07,-4.189363693333215
2020-09-08,-9.23078886412907
2020-09-09,-7.655775712863755
2020-09-10,-9.295705658933418
2020-09-11,-10.381293088021836
2020-09-14,-11.371138130636405
2020-09-15,-9.142203829021621
2020-09-16,-5.25880282930099
2020-09-17,-2.181643357673302
2020-09-18,-2.620497850283521
2020-09-21,-4.8961055397064746
2020-09-22,-3.7888766470550617
2020-09-23,-3.199925108410684
2020-09-24,-2.8465541852240595
2020-09-25,-3.62397021623464
2020-09-28,-2.0220220311219284
2020-09-29,-4.990337785889576
2020-09-30,-5.06101197052693
2020-10-01,-6.356705355544545
2020-10-02,-10.479366126055156
2020-10-05,-6.286031170907213
2020-10-06,-2.775880000586717
2020-10-07,-4.307154001062107
2020-10-08,-1.0561415077451564
2020-10-09,-1.9277897849388492
