date,gap_pct
2021-01-04,-3.6766642065473865
2021-01-05,-2.715844961961622
2021-01-06,0.849520730280684
2021-01-07,0.30512189382123633
2021-01-08,7.469466798395064
2021-01-11,6.20009228794125
2021-01-12,7.599243947626055
2021-01-13,2.196054387760582
2021-01-14,-0.054015123628681216
2021-01-15,-1.7733390015512773
2021-01-18,-3.5293704252342573
2021-01-19,-1.4361316877993913
2021-01-20,-0.7372406685311028
2021-01-21,-0.5356437615013476
2021-01-22,-1.1161215016880166
2021-01-25,2.3651473136204526
2021-01-26,2.929332886554148
2021-01-27,4.397805674491195
2021-01-28,2.842386234847183
2021-01-29,-3.354690944037053
2021-02-01,-7.957485683087273
2021-02-02,-0.9896291300578564
2021-02-03,-3.5293676216421543
2021-02-04,-2.764427340332587
2021-02-05,-3.4128003983984856
2021-02-08,-2.194584119492815
2021-02-09,-1.6932466981706584
2021-02-10,1.251373912222653
2021-02-11,2.7583359989513667
2021-02-12,3.0875982707868177
2021-02-15,3.5825450266124603
2021-02-16,1.5075869919516593
2021-02-17,1.4652561345448234
2021-02-18,-0.039967899958492925
2021-02-19,-1.1824786418889288
2021-02-22,2.134823135932029
2021-02-23,4.106875100671248
2021-02-24,4.3195483858965655
2021-02-25,1.0599920243880012
2021-02-26,1.0724749926148913
2021-03-01,-1.438347235962456
2021-03-02,-0.7841868389548701
2021-03-03,-3.510569244399664
2021-03-04,3.265733449453334
2021-03-05,7.597711599553847
2021-03-08,4.785707113676341
2021-03-09,4.391178723011424
2021-03-10,4.026654000702012
2021-03-11,4.180627904746004
2021-03-12,1.3447737509900248
2021-03-15,0.6356657623233897
2021-03-16,-0.8143046376469454
2021-03-17,-0.2708455363878759
2021-03-18,-8.154597336486791
2021-03-19,-5.021507095766731
2021-03-22,-4.0407727199325505
2021-03-23,-9.11143268319936
2021-03-24,-2.3252232793450567
2021-03-25,-5.239550963855121
2021-03-26,-0.4986720906498099
2021-03-29,1.5516943495933244
2021-03-30,-0.8389493122426761
2021-03-31,-0.3278373705813298
2021-04-01,-1.561233888757363
2021-04-06,-4.997515670519503
2021-04-07,-4.932794680580866
2021-04-08,-5.026403170852401
2021-04-09,-3.730622195369171
2021-04-12,-3.5744980874653276
2021-04-13,-3.984579373291608
2021-04-14,-0.947311695652775
2021-04-15,1.0377747470355692
2021-04-16,0.3605539363009225
2021-04-19,2.068087714178124
2021-04-20,-0.6514880292978975
2021-04-21,-2.8979446892703153
2021-04-22,-2.493915746807518
2021-04-23,-1.3949618180002954
2021-04-26,-2.251379598532244
2021-04-27,-2.6562612067716374
2021-04-28,-0.03102760193625098
2021-04-29,3.3535739247552376
2021-04-30,4.663655028706515
2021-05-04,4.137285309845007
2021-05-05,1.4435850801498562
2021-05-06,-1.2119503602106008
2021-05-07,-0.676703014081248
2021-05-10,0.5833646187511476
2021-05-11,-2.080883979894399
2021-05-12,0.4389180210657706
2021-05-13,-3.27320909482387
2021-05-14,-0.2257020005989263
2021-05-17,-0.7497618930473626
2021-05-18,-6.844596295798889
2021-05-19,-5.249877097309408
2021-05-20,-7.297074707676721
2021-05-21,-3.0595068384914548
2021-05-24,-0.26313474737409415
2021-05-25,-0.27278437318764004
2021-05-26,-1.3191519701527876
2021-05-27,-1.9938201268865807
2021-05-28,-4.5119205158635545
2021-06-01,-0.23545392500964324
2021-06-02,0.3469332361420996
2021-06-03,-1.7269860284174765
2021-06-04,-1.5844170053785467
2021-06-07,-1.216306870355055
2021-06-08,1.0987996610714479
2021-06-09,-2.1422537442864154
2021-06-10,-2.3296360440083097
2021-06-11,-2.296366714456688
2021-06-14,-0.8403111875589508
2021-06-15,1.8460544672197932
2021-06-16,2.611767501807538
2021-06-17,0.23326339732419044
2021-06-18,1.9904239730042628
2021-06-21,7.250084217509678
2021-06-22,7.1887309197157245
2021-06-23,4.480159169626896
2021-06-24,3.470984562805124
2021-06-25,1.529462936353454
2021-06-28,-1.6655824882924386
2021-06-29,0.252232076756842
2021-06-30,1.9403776524204996
2021-07-01,1.7197714870516245
2021-07-02,4.265554918350523
2021-07-05,4.429987165867333
2021-07-06,5.412761345563877
2021-07-07,5.4578117441515195
2021-07-08,5.486447716269649
2021-07-09,8.818848965789282
2021-07-12,6.132721415113851
2021-07-13,8.89243223690488
2021-07-14,6.07230293409291
2021-07-15,3.697727200589429
2021-07-16,4.834110933562963
2021-07-19,0.10414373743414806
2021-07-20,0.1965532642137502
2021-07-21,1.3226863535903188
2021-07-22,-1.7353918052563477
2021-07-23,1.4677589382856349
2021-07-26,-2.975407301172228
2021-07-27,0.6837072114823428
2021-07-28,0.22987779323953017
2021-07-29,3.0059733985813075
2021-07-30,7.665120346731369
2021-08-02,1.407636366106213
2021-08-03,0.12618718919741312
2021-08-04,-3.354509529988392
2021-08-05,-0.5279693174525812
2021-08-06,-2.461117041313532
2021-08-09,-3.3664736491706204
2021-08-10,-2.732744958341249
2021-08-11,-2.8197836306044666
2021-08-12,-4.191299655464342
2021-08-13,-6.5832551580153105
2021-08-16,-6.041235359194108
2021-08-17,-4.692302590486042
2021-08-18,-7.1686619647765575
2021-08-19,-6.362331374159935
2021-08-20,-8.20766345926348
2021-08-23,-1.9420182164332611
2021-08-24,1.3448775239099042
2021-08-25,1.4840954073873647
2021-08-26,0.8285630154538426
2021-08-27,1.115465854508435
2021-08-31,2.3554251770197876
2021-09-01,-2.405591574404742
2021-09-02,1.2641008406316434
2021-09-03,0.2518736689005596
2021-09-06,-0.7655354583036567
2021-09-07,-2.5171741844799755
2021-09-08,-1.6768362986863905
2021-09-09,-4.736063560933557
2021-09-10,-1.74103783475279
2021-09-13,-2.148085739780836
2021-09-14,-2.8571226660701887
2021-09-15,-0.7820924183612576
2021-09-16,1.7837195461893662
2021-09-17,2.0745647008677537
2021-09-20,3.1816228277851355
2021-09-21,1.7540502885302622
2021-09-22,2.5097204422768193
2021-09-23,0.19297329901639682
2021-09-24,2.463662637774089
2021-09-27,3.977511903222908
2021-09-28,2.5171619525321542
2021-09-29,3.8343175737833635
2021-09-30,2.9623512448655465
