date,gap_pct
2020-01-02,10.017261886065887
2020-01-03,15.680759965404455
2020-01-06,14.99850075586535
2020-01-07,12.275632275985359
2020-01-08,11.651867482151324
2020-01-09,7.492194694639309
2020-01-10,6.188539853056629
2020-01-13,2.5115679571528826
2020-01-14,2.8648601143164143
2020-01-15,-0.18107555400287412
2020-01-16,2.623916232105561
2020-01-17,0.3022374663829597
2020-01-20,1.2338235925263286
2020-01-21,1.2973518437525478
2020-01-22,-1.8933571767779767
2020-01-23,-1.6973618639448351
2020-01-24,-2.7380905856561166
2020-01-27,3.191200240909442
2020-01-28,2.321330156754553
2020-01-29,3.593265627404052
2020-01-30,-1.097620439322855
2020-01-31,2.7031853276312745
2020-02-03,-4.7574456601765736
2020-02-04,-6.673569999244067
2020-02-05,-5.701661192322094
2020-02-06,-6.645376150522509
2020-02-07,-6.993255174390178
2020-02-10,-8.652725528686833
2020-02-11,-8.159763765378546
2020-02-12,-8.056449089951945
2020-02-13,-4.952990558054859
2020-02-14,-4.682250773950902
2020-02-17,-4.029093853056076
2020-02-18,-5.050673110940684
2020-02-19,-2.9694801635916868
2020-02-20,-0.4686852581302525
2020-02-21,-1.10181416735593
2020-02-24,4.587586128295507
2020-02-25,7.297906345233729
2020-02-26,9.651142760810538
2020-02-27,14.278092693140977
2020-02-28,16.671282499648598
2020-03-02,22.935173038266065
2020-03-03,22.635476689120914
2020-03-04,18.903606136574467
2020-03-05,25.528000975511645
2020-03-06,21.152885309585635
2020-03-09,8.864953325155156
2020-03-10,1.035240544053595
2020-03-11,3.3364281205830126
2020-03-12,9.600629506256952
2020-03-13,15.300852071647043
2020-03-16,20.333973616043856
2020-03-17,12.882669626484722
2020-03-18,-1.6148415353670509
2020-03-19,2.3978064675906685
2020-03-20,6.438721521975999
2020-03-23,-2.0585361677310066
2020-03-24,-9.640426009670778
2020-03-25,-9.82913376456741
2020-03-26,-17.158275143413036
2020-03-27,-15.009270264949958
2020-03-30,-24.903415152738827
2020-03-31,-42.92531763367297
2020-04-01,-37.00988101736689
2020-04-02,-14.226034926911312
2020-04-03,9.069066057194597
2020-04-06,4.256887527341391
2020-04-07,-5.124606506221452
2020-04-08,1.6136194003035342
2020-04-09,-22.092567754166847
2020-04-14,-18.203051452842132
2020-04-15,-24.046584390573578
2020-04-16,-27.319986129487685
2020-04-17,-25.12841760900899
2020-04-20,-30.171040601147503
2020-04-21,-60.831306844079414
2020-04-22,-40.875870758270324
2020-04-23,-33.77712445699933
2020-04-24,-29.544507040656455
2020-04-27,-31.939809067083946
2020-04-28,-31.131565356484224
2020-04-29,-24.94891450371004
2020-04-30,-29.70063592642227
2020-05-01,-24.8932708951629
2020-05-04,-14.858758345148237
2020-05-05,1.8741261350930127
2020-05-06,-3.5305469585364624
2020-05-07,-8.011726365442728
2020-05-11,-5.952231044961387
2020-05-12,-2.8641226307932532
2020-05-13,7.2611854426129385
2020-05-14,11.786816100319285
2020-05-15,10.03620427943992
2020-05-18,10.105273603765696
2020-05-19,8.15979930305939
2020-05-20,9.65985210456244
2020-05-21,11.47548830178533
2020-05-22,6.8147975035631525
2020-05-26,3.624062050627952
2020-05-27,-1.6859450377573304
2020-05-28,1.5548761294368552
2020-05-29,2.596319845499373
2020-06-01,10.675152096211704
2020-06-02,15.083099701340519
2020-06-03,10.976138209822128
2020-06-04,10.298902358925588
2020-06-05,18.042980136981846
2020-06-08,13.120906093003182
2020-06-09,14.97256575026309
2020-06-10,17.794492407035143
2020-06-11,17.899719055201867
2020-06-12,22.811697222841822
2020-06-15,23.243253456358136
2020-06-16,22.026338938438528
2020-06-17,21.822572996945166
2020-06-18,28.863464728323308
2020-06-19,33.55083002497321
2020-06-22,35.13713062879533
2020-06-23,33.305234249320016
2020-06-24,30.478766397696134
2020-06-25,32.338239076821715
2020-06-26,33.52442251101269
2020-06-29,33.297494905452126
2020-06-30,33.90605346768294
2020-07-01,26.636941449362304
2020-07-02,24.888959670775158
2020-07-03,23.51578528356646
2020-07-06,23.068168451659776
2020-07-07,24.61781778719052
2020-07-08,26.33520450894469
2020-07-09,25.50977915116457
2020-07-10,25.862530257562554
2020-07-13,27.02267731615069
2020-07-14,29.02029571700837
2020-07-15,23.69858927490862
2020-07-16,21.622677067766837
2020-07-17,19.55162677877027
2020-07-20,18.751716391109262
2020-07-21,19.45162466906818
2020-07-22,14.216312046283463
2020-07-23,14.284169927102951
2020-07-24,16.87294121050824
2020-07-27,12.55049211196404
2020-07-28,11.539944257889534
2020-07-29,11.368380581570815
2020-07-30,12.119274981872863
2020-07-31,8.517778387927311
2020-08-03,9.609835670080003
2020-08-04,9.942523456051822
2020-08-05,11.407264326545796
2020-08-06,8.480586016951586
2020-08-07,8.255239547308669
2020-08-10,7.030112798571975
2020-08-11,7.6622872518151475
2020-08-12,7.2424910648590135
2020-08-13,2.683661362718004
2020-08-14,3.054668565783447
2020-08-17,1.7796863173754174
2020-08-18,4.1808461036597855
2020-08-19,2.851976588298344
2020-08-20,3.6127300681872754
2020-08-21,3.805264157339794
2020-08-24,4.4602489461697425
2020-08-25,6.931864055784809
2020-08-26,7.287590517838782
2020-08-27,6.041371212877511
