date,gap_pct
2021-01-04,-21.97837758266753
2021-01-05,-17.445073074338822
2021-01-06,-15.406661702187929
2021-01-07,-15.606035544058972
2021-01-08,-13.428319564236846
2021-01-11,-13.922922308552877
2021-01-12,-12.156308560820895
2021-01-13,-13.833246531755773
2021-01-14,-13.985113654384286
2021-01-15,-15.644726415709087
2021-01-18,-16.55293100356916
2021-01-19,-14.522804787464827
2021-01-20,-13.622036943048066
2021-01-21,-13.927128684397228
2021-01-22,-14.018045451588002
2021-01-25,-13.494732562607137
2021-01-26,-14.07229157712061
2021-01-27,-14.59096047797056
2021-01-28,-14.505711119789222
2021-01-29,-13.6687495542955
2021-02-01,-12.436498367994398
2021-02-02,-10.085628497802634
2021-02-03,-8.696313667296995
2021-02-04,-8.241743734004492
2021-02-05,-7.540439595759518
2021-02-08,-6.404017180036126
2021-02-09,-5.275523048866059
2021-02-10,-4.015556287164235
2021-02-11,-4.220336435238825
2021-02-12,-2.067344090352008
2021-02-15,-0.3272248641681075
2021-02-16,-0.6959769350553979
2021-02-17,0.549844551624612
2021-02-18,-1.4344842837431093
2021-02-19,-3.3357527742549187
2021-02-22,-2.11031695485584
2021-02-23,-2.3639399840514663
2021-02-24,0.46010747265921026
2021-02-25,-0.5937509070340852
2021-02-26,-1.2132997214642671
2021-03-01,-2.7944827114273374
2021-03-02,-4.364230744561082
2021-03-03,-1.423975079938511
2021-03-04,3.396469978934147
2021-03-05,7.3101822549759055
2021-03-08,4.213512540941111
2021-03-09,2.8963045674909926
2021-03-10,3.4549651043671137
2021-03-11,5.4116675727228
2021-03-12,4.535774152864369
2021-03-15,4.711485280379013
2021-03-16,2.781976209435455
2021-03-17,2.7257514102940306
2021-03-18,-4.059192472909046
2021-03-19,-0.8467235051706212
2021-03-22,-2.307621791043024
2021-03-23,-7.641162347032782
2021-03-24,-1.539441195757807
2021-03-25,-5.292779501846756
2021-03-26,-1.9234294125563767
2021-03-29,-1.0764128888219315
2021-03-30,-1.019590864653408
2021-03-31,-0.9138935258722003
2021-04-01,0.25618122138830746
2021-04-06,-4.982671722815213
2021-04-07,-4.361372903192051
2021-04-08,-4.363885688781721
2021-04-09,-4.539904096969616
2021-04-12,-3.945685039007696
2021-04-13,-3.830980839219067
2021-04-14,0.5446289662385473
2021-04-15,0.3853103625732546
2021-04-16,1.1839161404749499
2021-04-19,1.858014780090378
2021-04-20,-0.7081125480489225
2021-04-21,-2.679452442213426
2021-04-22,-1.63884110099074
2021-04-23,-1.369224107382716
2021-04-26,-2.9944914161525005
2021-04-27,-2.5885063163243016
2021-04-28,-1.3175947229634777
2021-04-29,1.243041585542981
2021-04-30,0.7849270554178833
2021-05-04,2.8588480445871145
2021-05-05,1.5703283935520673
2021-05-06,-1.3012295609020508
2021-05-07,-0.8676573341027782
2021-05-10,0.12044960333621457
2021-05-11,0.38921377097669296
2021-05-12,2.0652595212613534
2021-05-13,-1.1270401192218893
2021-05-14,2.068371279082526
2021-05-17,2.4401091896034233
2021-05-18,-0.17671386823504553
2021-05-19,-3.0284955879934294
2021-05-20,-5.451822226739777
2021-05-21,-3.0599984008949477
2021-05-24,-0.07798025713480206
2021-05-25,-0.13044523753804604
2021-05-26,-1.1530335116606283
2021-05-27,-0.3604287325123523
2021-05-28,-2.0172297417171303
2021-06-01,-0.8491969010337774
2021-06-02,-0.049719778397971925
2021-06-03,0.900656977062031
2021-06-04,0.7656758410186315
2021-06-07,0.5683036294106714
2021-06-08,1.8185782035424536
2021-06-09,1.775537181821174
2021-06-10,1.888200127934092
2021-06-11,2.7610016550593475
2021-06-14,3.942728685023744
2021-06-15,6.2549365643723265
2021-06-16,6.433315249739158
2021-06-17,6.044138970091417
2021-06-18,6.208025703320819
2021-06-21,7.606852659096686
2021-06-22,8.507209607354893
2021-06-23,8.377742991832825
2021-06-24,9.637892150770666
2021-06-25,9.105184363759623
2021-06-28,5.515179292750116
2021-06-29,6.9773607854121344
2021-06-30,9.35984073484839
2021-07-01,9.810843895257438
2021-07-02,11.850096065243697
2021-07-05,13.047819968406472
2021-07-06,10.614868924394782
2021-07-07,7.93252421336943
2021-07-08,8.462487287639608
2021-07-09,11.581971077350062
2021-07-12,10.363034715889663
2021-07-13,11.863771959014912
2021-07-14,8.159469287671195
2021-07-15,6.343606802771573
2021-07-16,5.185523877451459
2021-07-19,-0.6179875740553897
2021-07-20,-1.988478782162184
2021-07-21,-0.6795164117000541
2021-07-22,-1.8200103031869141
2021-07-23,-0.1423295820997983
2021-07-26,-3.5929734106564193
2021-07-27,-2.467336159545963
2021-07-28,-1.956926918431845
2021-07-29,0.34573227077761004
2021-07-30,5.6255954552941745
2021-08-02,1.8399667709527723
2021-08-03,0.48129226586508533
2021-08-04,-2.777714756856964
2021-08-05,-1.4680853380900416
2021-08-06,-2.853430056755457
2021-08-09,-5.34382903227325
2021-08-10,-3.86867879169166
2021-08-11,-3.044582914107641
2021-08-12,-3.879020475625672
2021-08-13,-4.400518784752084
2021-08-16,-5.594226479854624
2021-08-17,-5.7229894874266
2021-08-18,-6.932257913705053
2021-08-19,-9.061520500089436
2021-08-20,-10.837345468275583
2021-08-23,-6.330179824960691
2021-08-24,-4.101017220406311
2021-08-25,-3.0236039750584975
2021-08-26,-5.589845811932581
2021-08-27,-3.862085278696903
2021-08-31,-2.941435936652115
2021-09-01,-4.832603492240295
2021-09-02,-2.546306497547146
2021-09-03,-2.9610944378837933
2021-09-06,-3.81103147852635
2021-09-07,-5.184513986277661
2021-09-08,-3.3779197650876336
2021-09-09,-4.241097575963726
2021-09-10,-2.868797886793528
2021-09-13,-1.8970600409112026
2021-09-14,-1.5433968403959941
2021-09-15,0.09268075140407284
2021-09-16,0.3740959988728587
2021-09-17,-0.1952927055057896
2021-09-20,-0.7717583209931766
2021-09-21,-0.6983331436143825
2021-09-22,1.4782216762138756
2021-09-23,1.5693151617783618
2021-09-24,2.0514547287015406
2021-09-27,4.014966744938198
2021-09-28,2.2991045361152374
2021-09-29,2.624453112003855
2021-09-30,2.3468047715735185
2021-10-01,2.58248354551891
2021-10-04,5.90528951228626
2021-10-05,9.15228240128041
2021-10-06,7.031852002974026
2021-10-07,7.382066356414674
2021-10-08,6.569098754432412
2021-10-11,8.079530669095991
2021-10-12,6.235408945721166
2021-10-13,7.123827772892
2021-10-14,7.349793153090589
2021-10-15,9.495958173534259
2021-10-18,9.155053801315894
2021-10-19,9.769880386237073
2021-10-20,10.395714903381958
2021-10-21,9.430716416712581
2021-10-22,11.158456384164595
2021-10-25,9.862740221511345
2021-10-26,9.12458229083397
2021-10-27,9.100173915244492
2021-10-28,8.35850029440226
2021-10-29,7.171977595446832
2021-11-01,7.968660572915187
2021-11-02,8.03659396293417
2021-11-03,3.5277632156717864
2021-11-04,2.4923430397520985
2021-11-05,6.335050067330705
2021-11-08,8.114379363203227
2021-11-09,8.520206615359838
2021-11-10,6.826300259302021
2021-11-11,6.17798928853277
2021-11-12,4.014530116132775
2021-11-15,2.301074882973464
2021-11-16,3.546587329883222
2021-11-17,-0.8910033035723908
2021-11-18,1.923134205090271
2021-11-19,-1.5158998940687285
2021-11-22,-0.28523047542061697
2021-11-23,0.9468422528504661
2021-11-24,-0.8867245694851422
2021-11-25,-1.2717706801779083
2021-11-26,-12.53197562175935
2021-11-29,-10.01025938382406
2021-11-30,-12.873372028261743
2021-12-01,-14.588650291256112
2021-12-02,-13.743560110412012
2021-12-03,-14.419808609570294
2021-12-06,-12.038853250366222
2021-12-07,-8.596241530211667
2021-12-08,-8.233591397727569
2021-12-09,-9.761934273692518
2021-12-10,-7.609474520320658
2021-12-13,-9.242333679738302
2021-12-14,-10.202295605313827
2021-12-15,-9.818045331949499
2021-12-16,-8.70341695358563
2021-12-17,-10.551832499559222
2021-12-20,-11.955614930753011
2021-12-21,-9.628955095174796
2021-12-22,-8.145677626734704
2021-12-23,-5.8783093010723935
2021-12-24,-7.137214684142224
2021-12-29,-2.6904766785525336
2021-12-30,-2.737603424912227
2021-12-31,-3.9763125870750704
2022-01-03,-2.2961908256910357
2022-01-04,-2.2633067491827252
2022-01-05,-0.7712407856215631
2022-01-06,0.9833551128146212
2022-01-07,0.28613006513806827
2022-01-10,-0.05383784026516958
2022-01-11,3.776434108674276
2022-01-12,4.176728031126409
2022-01-13,4.766597367883296
2022-01-14,5.946307374476745
2022-01-17,6.736316549576027
2022-01-18,7.93981849273746
2022-01-19,8.072900382508363
2022-01-20,8.3583265644815
2022-01-21,9.346245004785935
2022-01-24,7.720633088597917
2022-01-25,9.02548683961597
2022-01-26,10.931501270884269
2022-01-27,11.480493707254812
2022-01-28,11.710465863647347
2022-01-31,12.834602096167313
2022-02-01,9.992275281362218
2022-02-02,11.110673947341532
2022-02-03,12.117874947854435
2022-02-04,17.161465435591428
2022-02-07,17.733045966686877
2022-02-08,14.988506035455206
2022-02-09,12.153761412642105
2022-02-10,14.354548308961391
2022-02-11,16.291256140318964
2022-02-14,22.03440694966423
2022-02-15,17.421904819442325
2022-02-16,16.202177859761747
2022-02-17,13.748012891017524
2022-02-18,15.57276204097131
2022-02-21,18.901276813829384
2022-02-22,18.40791342769963
2022-02-23,19.02077751527649
2022-02-24,23.087035012218937
2022-02-25,19.655284653439132
2022-02-28,26.240696304195275
2022-03-01,35.124914202688814
2022-03-02,46.54347629711246
2022-03-03,43.51637641387538
2022-03-04,54.201204510608434
2022-03-07,60.26141865900922
2022-03-08,63.16794352687436
2022-03-09,43.64711288246759
2022-03-10,42.46208979442416
2022-03-11,47.301572922947834
2022-03-14,38.4846808334603
2022-03-15,33.53441059785369
2022-03-16,31.431380884156845
2022-03-17,42.84481972187737
2022-03-18,43.01664673493828
2022-03-21,51.522357368107706
2022-03-22,50.77283607071203
2022-03-23,58.141072470281955
2022-03-24,54.58327009836166
2022-03-25,52.80087366445729
2022-03-28,44.271052768996896
2022-03-29,41.90284464714333
2022-03-30,43.87486862530543
2022-03-31,32.67241779992518
2022-04-01,30.850590065030058
2022-04-04,32.79440785460002
2022-04-05,30.758161070098478
2022-04-06,24.421676283645198
2022-04-07,23.55630474293646
2022-04-08,24.26274112014386
2022-04-11,19.18342806903537
2022-04-12,27.603768028581932
2022-04-13,34.26860533984715
2022-04-14,37.50496277922175
2022-04-19,31.425047152647224
2022-04-20,31.397527299306958
2022-04-21,32.12040636577787
2022-04-22,29.747504144827317
2022-04-25,23.737271543300075
2022-04-26,28.097615693959565
2022-04-27,29.687672234306596
2022-04-28,32.20980226826926
2022-04-29,34.422947254261494
2022-05-03,31.089218735794955
2022-05-04,37.285449012455985
2022-05-05,40.03078281314445
2022-05-06,43.97914833231545
2022-05-09,36.22460350542711
2022-05-10,31.571015533606218
2022-05-11,34.345325973566965
2022-05-12,35.89306616587622
2022-05-13,41.507753463790365
2022-05-16,41.78329621525685
2022-05-17,38.87344315259844
2022-05-18,37.58197954647191
2022-05-19,41.45316625946851
2022-05-20,42.778395118190396
2022-05-23,44.67471022237432
2022-05-24,46.025966990271705
2022-05-25,45.9026856005752
2022-05-26,47.97001273649166
2022-05-27,49.03335781966482
2022-05-30,51.27150214866718
2022-05-31,53.94818548772382
2022-06-01,48.072353658833975
2022-06-03,53.87942044766261
2022-06-06,51.84086263474295
2022-06-07,55.45744738162017
2022-06-08,58.252552280103885
2022-06-09,56.510714326841985
2022-06-10,56.69346811961287
2022-06-13,59.31172554511475
2022-06-14,56.70488164834775
2022-06-15,53.79341623175182
2022-06-16,53.957496232025036
2022-06-17,46.919343685008386
