date,gap_pct
2020-07-01,1.4293746718555989
2020-07-02,2.934054451750434
2020-07-03,2.265969391004319
2020-07-06,4.3470239621133056
2020-07-07,4.9835707471521
2020-07-08,3.7124434777509485
2020-07-09,4.01998375122663
2020-07-10,4.210146852416097
2020-07-13,5.142277975781151
2020-07-14,6.417940613437367
2020-07-15,8.271558439941472
2020-07-16,6.9233188714661775
2020-07-17,4.490182877355009
2020-07-20,3.5203527734606554
2020-07-21,3.2132419785774857
2020-07-22,-1.3994456697431157
2020-07-23,-1.3180566879851474
2020-07-24,1.5032768110071482
2020-07-27,1.39082989929189
2020-07-28,0.1583313198685321
2020-07-29,1.3330932653000893
2020-07-30,0.6789851772559308
2020-07-31,1.5556426490213937
2020-08-03,2.517367676551441
2020-08-04,2.6031569793103504
2020-08-05,3.7927109599816156
2020-08-06,5.802812363495735
2020-08-07,7.140776733654586
2020-08-10,7.70132519951352
2020-08-11,5.461271292716341
2020-08-12,8.413460844548393
2020-08-13,5.688983990829755
2020-08-14,6.116488772462758
2020-08-17,6.4503240611424095
2020-08-18,7.809258655067297
2020-08-19,6.825625133456237
2020-08-20,5.15912232310618
2020-08-21,3.582999368406492
2020-08-24,2.45785721608911
2020-08-25,3.38566943907197
2020-08-26,3.6719172931154676
2020-08-27,2.2066278063459954
2020-08-28,2.162632641796214
2020-09-01,3.9071362073081373
2020-09-02,-1.7215591979188538
2020-09-03,2.0907184665391654
2020-09-04,-5.730202346727675
2020-09-07,-7.172951614119483
2020-09-08,-10.72518708922039
2020-09-09,-7.26096750805908
2020-09-10,-11.180035743027872
2020-09-11,-12.729101707864798
2020-09-14,-12.877115203543099
2020-09-15,-11.084113669247087
2020-09-16,-6.823893503599221
2020-09-17,-1.5291441926904237
2020-09-18,-1.360671213781195
2020-09-21,-1.929086207329489
2020-09-22,2.2543308556463026
2020-09-23,2.6342872028467523
2020-09-24,3.552290837624783
2020-09-25,-0.49833597403563523
2020-09-28,1.5656863778676255
2020-09-29,-0.6267957444588745
2020-09-30,-3.4420718489611146
2020-10-01,-2.924105382504538
2020-10-02,-8.1205327568319
2020-10-05,-3.8441856705839883
2020-10-06,2.1133533173361085
2020-10-07,-1.4803552625013205
2020-10-08,1.7839291661079892
2020-10-09,-1.4155912295887418
2020-10-12,-1.9774615847845456
2020-10-13,-1.1719277922036198
2020-10-14,0.5990508797329319
2020-10-15,0.7553825610204123
2020-10-16,0.05959102156467555
2020-10-19,0.5077860792288114
2020-10-20,1.186370692177885
2020-10-21,-3.2851710954401536
2020-10-22,-2.5391634535985808
2020-10-23,-5.1901059291321605
2020-10-26,-6.065531572349114
2020-10-27,-4.932753755239993
2020-10-28,-6.174584891635515
2020-10-29,-8.716781842693566
2020-10-30,-8.635522801392149
2020-11-02,-4.866583834271054
2020-11-03,-6.356433873867484
2020-11-04,-3.7272515731373246
2020-11-05,-5.990033632324943
2020-11-06,-9.535512624557075
2020-11-09,-4.534531185929403
2020-11-10,-4.518480755677812
2020-11-11,-2.2503601892643554
2020-11-12,-1.8101684142639352
2020-11-13,-4.300460862387312
2020-11-16,-5.693349187307362
2020-11-17,-6.951064757933256
2020-11-18,-7.596021229373562
2020-11-19,-7.358875508350837
2020-11-20,-5.436910167975217
2020-11-23,-3.4583830782270675
2020-11-24,-2.3760972005436254
2020-11-25,-2.316205060968468
2020-11-26,-4.099353831160646
2020-11-27,-5.619455551121765
2020-11-30,-4.951925851502404
2020-12-01,-3.156823957009336
2020-12-02,-2.2012202719073337
2020-12-03,-0.9254500546020727
2020-12-04,-1.0956119571910006
2020-12-07,-0.22844368944717752
2020-12-08,0.7154340472895315
2020-12-09,-0.9235482939196293
2020-12-10,-0.09064615088657524
2020-12-11,0.15317301595554333
2020-12-14,-0.2843204599636828
2020-12-15,-1.306001117292399
2020-12-16,-1.6334592727705655
2020-12-17,-2.2124990462303984
2020-12-18,-0.9269895620224622
2020-12-21,0.258571366430127
2020-12-22,-2.5657254331720614
2020-12-23,-1.8857376510925006
2020-12-24,-3.868125357747021
2020-12-28,-2.9579008711860477
2020-12-29,-4.3700729260495175
2020-12-30,-4.059693509636753
2020-12-31,-3.7610630396991973
2021-01-04,-1.9058499825398867
2021-01-05,0.41610436137817786
2021-01-06,3.222260366524621
2021-01-07,1.8530115543276882
2021-01-08,5.105222537205822
2021-01-11,6.294004215619942
2021-01-12,6.790719839021997
2021-01-13,2.5373589829026377
2021-01-14,1.8720445072429648
2021-01-15,0.7771151222155215
2021-01-18,-0.36117950803866705
2021-01-19,1.5609411444813093
2021-01-20,0.7456113475451387
2021-01-21,-1.0054457971653719
2021-01-22,0.3690524007299967
2021-01-25,2.3984987729724905
2021-01-26,2.0716496134183693
2021-01-27,7.856322971208618
2021-01-28,6.390439703610196
2021-01-29,7.090589932304536
2021-02-01,6.050164031726224
2021-02-02,5.935454522252459
2021-02-03,4.681068077281059
2021-02-04,1.812866032304128
2021-02-05,2.1932468279944217
2021-02-08,2.171529071305267
2021-02-09,1.3053878352725423
2021-02-10,2.014143842873861
2021-02-11,0.4572342647999772
2021-02-12,0.11099582951947795
2021-02-15,1.589479405892824
2021-02-16,-0.741195250874549
2021-02-17,1.341335725261561
2021-02-18,-1.6460718945432218
2021-02-19,-4.836476915700338
2021-02-22,-2.28497975937072
2021-02-23,-1.7430618572104817
2021-02-24,-2.0829866934772845
2021-02-25,1.7297591882921015
2021-02-26,3.3851700812953966
2021-03-01,-1.931243185110787
2021-03-02,-2.967977963529944
2021-03-03,1.447425955610182
2021-03-04,8.75757712526295
2021-03-05,11.520266667756761
2021-03-08,6.462762476525996
2021-03-09,7.711172042487702
2021-03-10,4.7636024599652105
2021-03-11,3.6080146022037907
2021-03-12,1.1221437795373879
2021-03-15,1.7417351532549308
2021-03-16,-1.1202328777596304
2021-03-17,-0.5591843284127318
2021-03-18,-6.890737336362074
2021-03-19,-2.698428461636282
2021-03-22,-4.3589633218470425
2021-03-23,-8.510057725684383
2021-03-24,-1.4019073591858278
2021-03-25,-2.851448363311093
2021-03-26,-1.5082289113493963
2021-03-29,-0.5673141252339309
2021-03-30,-1.589667639387382
2021-03-31,-2.734485375919149
2021-04-01,-1.1714097036878757
2021-04-06,-7.511941161280977
2021-04-07,-7.051500454126658
2021-04-08,-7.552082306810581
2021-04-09,-7.561273778133726
2021-04-12,-5.029663682425367
2021-04-13,-4.474805719772579
2021-04-14,-2.3555986434707243
2021-04-15,-2.859354598061381
2021-04-16,-2.8641331579964513
2021-04-19,-0.8187243426593049
2021-04-20,-2.3357506628639446
2021-04-21,-5.558960317074302
2021-04-22,-3.83592056755635
2021-04-23,-6.615960839635504
2021-04-26,-8.233540216819723
2021-04-27,-9.138651579577617
2021-04-28,-6.167769533551959
2021-04-29,-2.0623199891105615
2021-04-30,-2.9114983517079085
2021-05-04,-0.6060712905629262
2021-05-05,-1.6078479238986199
2021-05-06,-6.680534120881287
2021-05-07,-7.296935405728567
2021-05-10,-4.451364567175875
2021-05-11,-2.667431057097891
2021-05-12,0.05055889461562657
2021-05-13,-3.3792157756025065
2021-05-14,-0.04493457410792434
2021-05-17,1.0413534759458276
2021-05-18,-1.3045762854948184
2021-05-19,-2.107841878157235
2021-05-20,-4.2914625857107485
2021-05-21,-1.719509058418045
2021-05-24,0.3328816310169458
2021-05-25,0.6698818369405668
2021-05-26,-1.5616832602784458
2021-05-27,-0.8710423792561928
2021-05-28,-2.2650094191170145
2021-06-01,-2.0996452404251964
2021-06-02,-0.4161943183964012
2021-06-03,-0.8674314758090329
2021-06-04,-2.1137848540568105
2021-06-07,-2.31207250138854
2021-06-08,0.33187730589134823
2021-06-09,0.6813874580457124
2021-06-10,0.7979893304411734
2021-06-11,0.5175453621841797
2021-06-14,2.32947708397655
2021-06-15,5.460437072457647
2021-06-16,6.590373105795422
2021-06-17,8.008150428406214
2021-06-18,11.334081302885824
2021-06-21,11.374431482983095
2021-06-22,10.290603081399908
2021-06-23,8.027520284292766
2021-06-24,8.604991048249456
2021-06-25,7.147679262612883
2021-06-28,4.641566417661669
2021-06-29,7.531412099153578
2021-06-30,12.087094292670141
2021-07-01,10.394078031982069
2021-07-02,12.50038981650452
2021-07-05,12.790427958303031
2021-07-06,12.308078268413269
2021-07-07,9.753356873494479
2021-07-08,12.21846559492057
2021-07-09,10.900515715018312
2021-07-12,8.20016190617936
2021-07-13,11.600871488259923
2021-07-14,7.57968028704834
2021-07-15,5.806955100253286
2021-07-16,6.340573957739659
2021-07-19,5.351796812608134
2021-07-20,1.7392257503034525
2021-07-21,1.453287528872882
2021-07-22,-0.7393139661403314
2021-07-23,2.3959660521428283
2021-07-26,-0.8400813106907323
2021-07-27,2.144944461438425
2021-07-28,1.5771374605327182
2021-07-29,4.341410245538824
2021-07-30,10.501183409432358
2021-08-02,7.163838128594113
2021-08-03,4.492673551634274
2021-08-04,1.3908126378771257
2021-08-05,2.707515678275829
2021-08-06,0.4717486477180177
2021-08-09,-2.2624434384809655
2021-08-10,-1.5359081828175136
2021-08-11,-1.774043753329435
2021-08-12,-4.905139468571329
2021-08-13,-4.974316165901715
2021-08-16,-5.0956967857484265
2021-08-17,-2.7898576292854527
2021-08-18,-2.6616466287188834
2021-08-19,-2.230435597613001
2021-08-20,-6.211225454628011
2021-08-23,-2.097670356069181
2021-08-24,-0.39622227774775975
2021-08-25,-0.0013147586828243796
2021-08-26,-0.6091716426135596
2021-08-27,-1.9408803023049703
2021-08-31,-1.1481004528457017
2021-09-01,-2.620149911849956
2021-09-02,-0.7378355642743695
2021-09-03,-1.6475268824898803
2021-09-06,-2.7546482680297912
2021-09-07,-3.4438369140324387
2021-09-08,-0.9169630759057301
2021-09-09,-1.36533537414405
2021-09-10,1.5733951736741414
2021-09-13,2.159562915093116
2021-09-14,3.593049475617205
2021-09-15,6.049521986272222
2021-09-16,6.8347270746733635
2021-09-17,6.8012665835283315
2021-09-20,13.290108646754017
2021-09-21,9.230983622804146
2021-09-22,7.9895300467760055
2021-09-23,4.152320533959153
2021-09-24,3.0342005951887296
2021-09-27,5.048257174662529
2021-09-28,4.837546765201894
2021-09-29,3.2441197473668693
2021-09-30,1.4256710866219047
2021-10-01,1.0158755701928701
2021-10-04,4.935307038289993
2021-10-05,5.62999110422715
2021-10-06,1.0931403533837702
2021-10-07,-0.5579648866994358
2021-10-08,-2.7466153033141483
2021-10-11,0.04143624643757615
2021-10-12,0.31562970748897357
2021-10-13,1.7078457684890136
2021-10-14,-1.3490650059406195
2021-10-15,-0.7496303591212672
2021-10-18,-0.8982372874128397
2021-10-19,-1.2602150155357261
2021-10-20,-2.181183115602958
2021-10-21,-2.1704797637595252
2021-10-22,0.8910175037719625
2021-10-25,0.2140227936327399
2021-10-26,1.2549231715187625
2021-10-27,3.0457943032557777
2021-10-28,1.4206581298666698
2021-10-29,0.23694598453944948
2021-11-01,-2.983429336918908
2021-11-02,-0.06835713294207624
2021-11-03,-5.649206504079062
2021-11-04,-5.265862806223476
2021-11-05,-0.7047174059680583
2021-11-08,0.28074625258898145
2021-11-09,-1.255412034398895
2021-11-10,-1.2702405976634745
2021-11-11,-1.469546170633873
2021-11-12,-4.293669931797661
2021-11-15,-6.19072631393901
2021-11-16,-5.451132780670487
2021-11-17,-7.974042456465602
2021-11-18,-3.451358109544256
2021-11-19,-5.4610975746877894
2021-11-22,-3.81392219645722
2021-11-23,-1.7748945586993137
2021-11-24,-4.497162395964017
2021-11-25,-4.74608601141221
2021-11-26,-8.041478237032141
2021-11-29,-8.52860779712774
2021-11-30,-6.099294734622318
2021-12-01,-6.352882058297316
2021-12-02,-5.501499933073706
2021-12-03,-4.539372396516505
2021-12-06,-5.059156707882417
2021-12-07,-4.3917300611023276
2021-12-08,-5.745134938291652
2021-12-09,-4.381341245681614
2021-12-10,-2.236297711974189
2021-12-13,-2.0623905755011718
2021-12-14,-2.153342459581431
2021-12-15,-2.5474763914836385
2021-12-16,-3.3812141796906725
2021-12-17,-3.8978284735428748
2021-12-20,-4.866211367795781
2021-12-21,-4.6323280785144245
2021-12-22,-5.984840804229097
2021-12-23,-4.598322130124977
2021-12-24,-6.158196200231492
2021-12-29,-3.5279334107343407
2021-12-30,-2.10595842016561
2021-12-31,-2.673390117118679
2022-01-03,-2.4256374125670277
2022-01-04,-4.635553000950788
2022-01-05,-2.782559630074488
2022-01-06,-0.8334925950846617
2022-01-07,-3.111730140442215
2022-01-10,-2.0169574033772064
2022-01-11,0.1650186406317644
2022-01-12,-0.7494294411046654
2022-01-13,1.56750300655506
2022-01-14,1.2677102324391676
2022-01-17,1.4365056173870627
2022-01-18,2.639208216287603
2022-01-19,1.0779684715078952
2022-01-20,1.225903515202842
2022-01-21,4.237437250405107
2022-01-24,3.1196131886204626
2022-01-25,4.8648436585070565
2022-01-26,4.188560348299908
2022-01-27,4.057788859667544
2022-01-28,3.3437696425481223
2022-01-31,2.0011696591349493
2022-02-01,-2.5437546310032144
2022-02-02,-1.5783157794648228
2022-02-03,0.2359512433130595
2022-02-04,4.012092927077426
2022-02-07,6.316817349948467
2022-02-08,2.343501475302623
2022-02-09,-1.0829988352269893
2022-02-10,1.8293001637358808
2022-02-11,5.977315228708657
2022-02-14,12.65581129638389
2022-02-15,6.148766568210373
2022-02-16,3.9035957773090324
2022-02-17,2.515881747310633
2022-02-18,4.65963803667091
2022-02-21,8.39099058254913
2022-02-22,9.211119976735493
2022-02-23,8.7460785629208
2022-02-24,14.39634165520225
2022-02-25,9.980061320654144
2022-02-28,19.62443303964978
2022-03-01,29.24455514860995
2022-03-02,37.69443953106104
2022-03-03,33.17855779227583
2022-03-04,43.90246996004248
2022-03-07,51.15961526990724
2022-03-08,49.61924498786927
2022-03-09,30.400866671557747
2022-03-10,31.08183548749388
2022-03-11,32.778480856442414
2022-03-14,25.049568560375413
2022-03-15,21.84668236975913
2022-03-16,17.703320115944177
2022-03-17,26.6764771743647
2022-03-18,24.541323898120094
2022-03-21,28.735941932804288
2022-03-22,27.405058117412494
2022-03-23,35.310026598345345
2022-03-24,30.38126784406654
2022-03-25,24.776065807297964
2022-03-28,16.657480221991626
2022-03-29,16.008247712188005
2022-03-30,16.406057510602313
2022-03-31,10.424201085155737
2022-04-01,8.816193896259428
2022-04-04,8.256473498084205
2022-04-05,7.803766142796964
2022-04-06,3.99790823067665
2022-04-07,3.467258676127427
2022-04-08,2.9765062039393664
2022-04-11,-2.197501181650241
2022-04-12,3.424393968207884
2022-04-13,6.111253179684639
2022-04-14,8.457227210816587
2022-04-19,2.5118225143954787
2022-04-20,2.982554567453133
2022-04-21,6.802758181244095
2022-04-22,8.999464798879476
2022-04-25,3.7703201530460806
2022-04-26,9.559594968966568
2022-04-27,8.130841271945922
2022-04-28,7.242049054517996
2022-04-29,7.971161670915472
2022-05-03,1.758933684398234
2022-05-04,1.2180897781475686
2022-05-05,6.276524605601241
2022-05-06,12.148235784165795
2022-05-09,8.853633517918258
2022-05-10,3.644698735611396
2022-05-11,3.536520368460594
2022-05-12,5.439947642308929
2022-05-13,7.880063453719766
2022-05-16,7.570629352644276
2022-05-17,4.468808431111593
2022-05-18,7.84872567077648
2022-05-19,8.831854744676292
2022-05-20,12.91029001288122
2022-05-23,12.696785009086442
2022-05-24,17.101715344997025
2022-05-25,15.198268289804062
2022-05-26,17.825674168095663
2022-05-27,18.857864641558074
2022-05-30,20.929589267966932
2022-05-31,20.800019710125817
2022-06-01,15.523193074866604
2022-06-03,16.78805341611227
2022-06-06,13.675771814809924
2022-06-07,16.30954343785089
2022-06-08,16.180796865882165
2022-06-09,14.26006041586576
2022-06-10,16.26577128867681
2022-06-13,19.918789170100702
2022-06-14,18.643741628519162
2022-06-15,14.853003419249777
2022-06-16,15.423916023511474
2022-06-17,12.072730409830058
2022-06-20,9.952734259714212
2022-06-21,8.652176460093308
2022-06-22,5.254025010752206
2022-06-23,9.022565335734512
2022-06-24,28.603311801631047
2022-06-27,32.629532587153484
2022-06-28,36.89790467913519
2022-06-29,31.336070271686033
2022-06-30,31.300963806482308
2022-07-01,33.32648602846593
2022-07-04,36.640470258787495
2022-07-05,27.394545961688642
2022-07-06,27.470014185386702
2022-07-07,30.206155092329112
2022-07-08,25.528183251912818
2022-07-11,31.506691422535283
2022-07-12,28.810674310483474
2022-07-13,30.706553618834963
2022-07-14,35.67620960804652
2022-07-15,34.960481650003516
2022-07-18,33.59600347859153
2022-07-19,30.541492117793467
2022-07-20,33.99660427499085
2022-07-21,31.659713249927712
2022-07-22,27.619058261726014
2022-07-25,27.636798516163342
2022-07-26,25.51211662670685
2022-07-27,25.630158389813396
2022-07-28,25.646985819390956
2022-07-29,27.094666037847624
2022-08-01,25.15619400645599
2022-08-02,24.75665944673242
2022-08-03,19.33201547139456
2022-08-04,12.462903900270117
2022-08-05,14.689277336476113
2022-08-08,18.457212710962455
2022-08-09,17.19249840825965
2022-08-10,13.249304774419123
2022-08-11,11.011822626291035
2022-08-12,5.790726534637303
2022-08-15,-0.384856171073944
2022-08-16,-3.3991270887774316
2022-08-17,-0.22858212283801693
2022-08-18,0.9484641169069885
2022-08-19,0.17623604662240222
2022-08-22,-0.11488933697985093
2022-08-23,3.1525651990921055
2022-08-24,1.092597471761514
2022-08-25,-0.1859790095558922
2022-08-26,1.9838464277451395
2022-08-30,2.1921988495917866
2022-08-31,-1.6183689383918898
2022-09-01,-2.928224204276453
2022-09-02,0.24874676363944026
2022-09-05,1.3825015925859718
2022-09-06,-3.733116949272286
2022-09-07,-8.203275593812043
2022-09-08,-9.27441263320783
2022-09-09,-6.086680735242345
2022-09-12,-4.497342175444674
2022-09-13,-2.6664336107113495
2022-09-14,-3.2553888997251312
2022-09-15,-6.6179486693394125
2022-09-16,-4.7897193884820055
2022-09-20,-3.042533591219998
2022-09-21,-2.4884992260851835
2022-09-22,-3.094220153259686
2022-09-23,-6.362370377145055
2022-09-26,-7.149817754224497
2022-09-27,-4.229308111370267
2022-09-28,-1.3682632257610905
2022-09-29,1.0181555515331953
2022-09-30,-2.3654801069729503
